id,source,split,label,label_idx,group,path,cache,seg_cache
16680,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:33d4cf68-a314-4898-a875-2b66672a98be___RS_L.Scorch 0815,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/33d4cf68-a314-4898-a875-2b66672a98be___RS_L.Scorch 0815.JPG,/workspace/plant-disease/data/cache/plantvillage/16680.jpg,/workspace/plant-disease/data/cache/plantvillage/16680_seg.jpg
16681,plantvillage,val,Strawberry___Leaf_scorch,26,pv:single:d89256de-8d57-49d0-9fa3-3be4a3bb3c20___RS_L.Scorch 9941,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/d89256de-8d57-49d0-9fa3-3be4a3bb3c20___RS_L.Scorch 9941.JPG,/workspace/plant-disease/data/cache/plantvillage/16681.jpg,/workspace/plant-disease/data/cache/plantvillage/16681_seg.jpg
16682,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:a3836f74-ad95-43c3-a3e2-f19a5c82be1c___RS_L.Scorch 0152,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/a3836f74-ad95-43c3-a3e2-f19a5c82be1c___RS_L.Scorch 0152.JPG,/workspace/plant-disease/data/cache/plantvillage/16682.jpg,/workspace/plant-disease/data/cache/plantvillage/16682_seg.jpg
16683,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:8b11b530-7a05-4fbd-81a4-a057cbf44d9d___RS_L.Scorch 0001,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/8b11b530-7a05-4fbd-81a4-a057cbf44d9d___RS_L.Scorch 0001.JPG,/workspace/plant-disease/data/cache/plantvillage/16683.jpg,/workspace/plant-disease/data/cache/plantvillage/16683_seg.jpg
16684,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:296adf3c-b653-413d-b092-7c68e064a758___RS_L.Scorch 0148,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/296adf3c-b653-413d-b092-7c68e064a758___RS_L.Scorch 0148.JPG,/workspace/plant-disease/data/cache/plantvillage/16684.jpg,/workspace/plant-disease/data/cache/plantvillage/16684_seg.jpg
16685,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:e35b3fba-967b-45dd-b9cd-db6c066c772c___RS_L.Scorch 0005,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/e35b3fba-967b-45dd-b9cd-db6c066c772c___RS_L.Scorch 0005.JPG,/workspace/plant-disease/data/cache/plantvillage/16685.jpg,/workspace/plant-disease/data/cache/plantvillage/16685_seg.jpg
16686,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:ca0ba54f-4cb3-4565-bc9b-70e5ef4eda37___RS_L.Scorch 9943,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/ca0ba54f-4cb3-4565-bc9b-70e5ef4eda37___RS_L.Scorch 9943.JPG,/workspace/plant-disease/data/cache/plantvillage/16686.jpg,/workspace/plant-disease/data/cache/plantvillage/16686_seg.jpg
16687,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:2f7698cc-c5e9-45e7-ad50-1f16688977ad___RS_L.Scorch 0074,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/2f7698cc-c5e9-45e7-ad50-1f16688977ad___RS_L.Scorch 0074.JPG,/workspace/plant-disease/data/cache/plantvillage/16687.jpg,/workspace/plant-disease/data/cache/plantvillage/16687_seg.jpg
16688,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:5a58d8c7-e935-411d-9568-8cfb7a343177___RS_L.Scorch 0139,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/5a58d8c7-e935-411d-9568-8cfb7a343177___RS_L.Scorch 0139.JPG,/workspace/plant-disease/data/cache/plantvillage/16688.jpg,/workspace/plant-disease/data/cache/plantvillage/16688_seg.jpg
16689,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:41bc22da-9d26-4ad7-a084-c781b17e069e___RS_L.Scorch 0776,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/41bc22da-9d26-4ad7-a084-c781b17e069e___RS_L.Scorch 0776.JPG,/workspace/plant-disease/data/cache/plantvillage/16689.jpg,/workspace/plant-disease/data/cache/plantvillage/16689_seg.jpg
16690,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:41c17ca1-4e7d-430f-ad74-4ca46ab1cba0___RS_L.Scorch 0137,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/41c17ca1-4e7d-430f-ad74-4ca46ab1cba0___RS_L.Scorch 0137.JPG,/workspace/plant-disease/data/cache/plantvillage/16690.jpg,/workspace/plant-disease/data/cache/plantvillage/16690_seg.jpg
16691,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:01d11a79-f858-4e58-9b14-c3f0619af1f7___RS_L.Scorch 0090,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/01d11a79-f858-4e58-9b14-c3f0619af1f7___RS_L.Scorch 0090.JPG,/workspace/plant-disease/data/cache/plantvillage/16691.jpg,/workspace/plant-disease/data/cache/plantvillage/16691_seg.jpg
16692,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:70c7d7ed-2ca9-41f4-a19a-864e20f5bbb8___RS_L.Scorch 9977,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/70c7d7ed-2ca9-41f4-a19a-864e20f5bbb8___RS_L.Scorch 9977.JPG,/workspace/plant-disease/data/cache/plantvillage/16692.jpg,/workspace/plant-disease/data/cache/plantvillage/16692_seg.jpg
16693,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:b5c0f28b-47de-45c5-a3ac-b612e0bee8ea___RS_L.Scorch 9952,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/b5c0f28b-47de-45c5-a3ac-b612e0bee8ea___RS_L.Scorch 9952.JPG,/workspace/plant-disease/data/cache/plantvillage/16693.jpg,/workspace/plant-disease/data/cache/plantvillage/16693_seg.jpg
16694,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:2b78f984-c7b8-45ad-a96b-d790de14b369___RS_L.Scorch 0797,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/2b78f984-c7b8-45ad-a96b-d790de14b369___RS_L.Scorch 0797.JPG,/workspace/plant-disease/data/cache/plantvillage/16694.jpg,/workspace/plant-disease/data/cache/plantvillage/16694_seg.jpg
16695,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:6230dafe-8eea-4023-8d62-17102453dd4e___RS_L.Scorch 0159,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/6230dafe-8eea-4023-8d62-17102453dd4e___RS_L.Scorch 0159.JPG,/workspace/plant-disease/data/cache/plantvillage/16695.jpg,/workspace/plant-disease/data/cache/plantvillage/16695_seg.jpg
16696,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:231ee42e-ca7b-4c1f-9272-b963d445a966___RS_L.Scorch 9908,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/231ee42e-ca7b-4c1f-9272-b963d445a966___RS_L.Scorch 9908.JPG,/workspace/plant-disease/data/cache/plantvillage/16696.jpg,/workspace/plant-disease/data/cache/plantvillage/16696_seg.jpg
16697,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:ffbb7db7-6b1c-40a1-8d7b-2c5b05ac0963___RS_L.Scorch 0106,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/ffbb7db7-6b1c-40a1-8d7b-2c5b05ac0963___RS_L.Scorch 0106.JPG,/workspace/plant-disease/data/cache/plantvillage/16697.jpg,/workspace/plant-disease/data/cache/plantvillage/16697_seg.jpg
16698,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:0ed458ed-0207-4857-8453-dc3ed89e1bd4___RS_L.Scorch 0089,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/0ed458ed-0207-4857-8453-dc3ed89e1bd4___RS_L.Scorch 0089.JPG,/workspace/plant-disease/data/cache/plantvillage/16698.jpg,/workspace/plant-disease/data/cache/plantvillage/16698_seg.jpg
16699,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:3ffdc8aa-e447-4d89-b4e8-61ded49abc97___RS_L.Scorch 0832,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/3ffdc8aa-e447-4d89-b4e8-61ded49abc97___RS_L.Scorch 0832.JPG,/workspace/plant-disease/data/cache/plantvillage/16699.jpg,/workspace/plant-disease/data/cache/plantvillage/16699_seg.jpg
16700,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:e35b53dc-7151-4d66-a2bf-3b092c758b6f___RS_L.Scorch 0026,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/e35b53dc-7151-4d66-a2bf-3b092c758b6f___RS_L.Scorch 0026.JPG,/workspace/plant-disease/data/cache/plantvillage/16700.jpg,/workspace/plant-disease/data/cache/plantvillage/16700_seg.jpg
16701,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:94b00c87-de7a-4a53-876d-48cb43106f72___RS_L.Scorch 0143,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/94b00c87-de7a-4a53-876d-48cb43106f72___RS_L.Scorch 0143.JPG,/workspace/plant-disease/data/cache/plantvillage/16701.jpg,/workspace/plant-disease/data/cache/plantvillage/16701_seg.jpg
16702,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:43c14761-a95f-4732-b5cd-5c2d4d4940de___RS_L.Scorch 9900,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/43c14761-a95f-4732-b5cd-5c2d4d4940de___RS_L.Scorch 9900.JPG,/workspace/plant-disease/data/cache/plantvillage/16702.jpg,/workspace/plant-disease/data/cache/plantvillage/16702_seg.jpg
16703,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:8a935443-6300-4978-82c3-0b56743a5b25___RS_L.Scorch 0020,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/8a935443-6300-4978-82c3-0b56743a5b25___RS_L.Scorch 0020.JPG,/workspace/plant-disease/data/cache/plantvillage/16703.jpg,/workspace/plant-disease/data/cache/plantvillage/16703_seg.jpg
16704,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:b0046a5b-152e-46df-a369-b96ccffd1dca___RS_L.Scorch 0799,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/b0046a5b-152e-46df-a369-b96ccffd1dca___RS_L.Scorch 0799.JPG,/workspace/plant-disease/data/cache/plantvillage/16704.jpg,/workspace/plant-disease/data/cache/plantvillage/16704_seg.jpg
16705,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:7be1959f-ca02-4477-95fb-974da4ff1ae0___RS_L.Scorch 0798,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/7be1959f-ca02-4477-95fb-974da4ff1ae0___RS_L.Scorch 0798.JPG,/workspace/plant-disease/data/cache/plantvillage/16705.jpg,/workspace/plant-disease/data/cache/plantvillage/16705_seg.jpg
16706,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:e9d15f1c-6ff9-4220-918d-96a726279081___RS_L.Scorch 9960,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/e9d15f1c-6ff9-4220-918d-96a726279081___RS_L.Scorch 9960.JPG,/workspace/plant-disease/data/cache/plantvillage/16706.jpg,/workspace/plant-disease/data/cache/plantvillage/16706_seg.jpg
16707,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:390d859c-fe74-44e5-81b8-14f9fa3fcc55___RS_L.Scorch 0013,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/390d859c-fe74-44e5-81b8-14f9fa3fcc55___RS_L.Scorch 0013.JPG,/workspace/plant-disease/data/cache/plantvillage/16707.jpg,/workspace/plant-disease/data/cache/plantvillage/16707_seg.jpg
16708,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:d2d6b4e7-806e-43ce-bf1b-d73c887c7bc3___RS_L.Scorch 0059,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/d2d6b4e7-806e-43ce-bf1b-d73c887c7bc3___RS_L.Scorch 0059.JPG,/workspace/plant-disease/data/cache/plantvillage/16708.jpg,/workspace/plant-disease/data/cache/plantvillage/16708_seg.jpg
16709,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:699a623f-3500-49e9-828a-4c56568aaa78___RS_L.Scorch 0141,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/699a623f-3500-49e9-828a-4c56568aaa78___RS_L.Scorch 0141.JPG,/workspace/plant-disease/data/cache/plantvillage/16709.jpg,/workspace/plant-disease/data/cache/plantvillage/16709_seg.jpg
16710,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:2ce66a24-6c21-433c-a6ff-be65597b7bed___RS_L.Scorch 0140,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/2ce66a24-6c21-433c-a6ff-be65597b7bed___RS_L.Scorch 0140.JPG,/workspace/plant-disease/data/cache/plantvillage/16710.jpg,/workspace/plant-disease/data/cache/plantvillage/16710_seg.jpg
16711,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:670e9f1b-0863-4ae9-b95e-e68f6899a4f5___RS_L.Scorch 0121,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/670e9f1b-0863-4ae9-b95e-e68f6899a4f5___RS_L.Scorch 0121.JPG,/workspace/plant-disease/data/cache/plantvillage/16711.jpg,/workspace/plant-disease/data/cache/plantvillage/16711_seg.jpg
16712,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:115dc5a4-7689-49b6-908a-cfb86136db60___RS_L.Scorch 0780,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/115dc5a4-7689-49b6-908a-cfb86136db60___RS_L.Scorch 0780.JPG,/workspace/plant-disease/data/cache/plantvillage/16712.jpg,/workspace/plant-disease/data/cache/plantvillage/16712_seg.jpg
16713,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:7cf5daf3-540a-4451-bbad-3721d2290c1c___RS_L.Scorch 0830,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/7cf5daf3-540a-4451-bbad-3721d2290c1c___RS_L.Scorch 0830.JPG,/workspace/plant-disease/data/cache/plantvillage/16713.jpg,/workspace/plant-disease/data/cache/plantvillage/16713_seg.jpg
16714,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:c47ccf21-5249-4a95-8d33-0d640e3529f7___RS_L.Scorch 0158,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/c47ccf21-5249-4a95-8d33-0d640e3529f7___RS_L.Scorch 0158.JPG,/workspace/plant-disease/data/cache/plantvillage/16714.jpg,/workspace/plant-disease/data/cache/plantvillage/16714_seg.jpg
16715,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:97178ff7-cfbe-4436-af6d-b7a2c693f895___RS_L.Scorch 0047,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/97178ff7-cfbe-4436-af6d-b7a2c693f895___RS_L.Scorch 0047.JPG,/workspace/plant-disease/data/cache/plantvillage/16715.jpg,/workspace/plant-disease/data/cache/plantvillage/16715_seg.jpg
16716,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:ee7d25d9-bb62-44ea-b70c-63ae7a05bc9f___RS_L.Scorch 9997,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/ee7d25d9-bb62-44ea-b70c-63ae7a05bc9f___RS_L.Scorch 9997.JPG,/workspace/plant-disease/data/cache/plantvillage/16716.jpg,/workspace/plant-disease/data/cache/plantvillage/16716_seg.jpg
16717,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:ca33c3f3-52d8-4401-8a6a-962a9b13f11d___RS_L.Scorch 9912,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/ca33c3f3-52d8-4401-8a6a-962a9b13f11d___RS_L.Scorch 9912.JPG,/workspace/plant-disease/data/cache/plantvillage/16717.jpg,/workspace/plant-disease/data/cache/plantvillage/16717_seg.jpg
16718,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:e6a59827-6b18-4470-835b-e1052b284007___RS_L.Scorch 0035,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/e6a59827-6b18-4470-835b-e1052b284007___RS_L.Scorch 0035.JPG,/workspace/plant-disease/data/cache/plantvillage/16718.jpg,/workspace/plant-disease/data/cache/plantvillage/16718_seg.jpg
16719,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:86396da0-dc0b-4937-8946-e828f5a024de___RS_L.Scorch 0115,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/86396da0-dc0b-4937-8946-e828f5a024de___RS_L.Scorch 0115.JPG,/workspace/plant-disease/data/cache/plantvillage/16719.jpg,/workspace/plant-disease/data/cache/plantvillage/16719_seg.jpg
16720,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:9148e2e9-20b1-4a2e-a928-d76718a36aa8___RS_L.Scorch 9987,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/9148e2e9-20b1-4a2e-a928-d76718a36aa8___RS_L.Scorch 9987.JPG,/workspace/plant-disease/data/cache/plantvillage/16720.jpg,/workspace/plant-disease/data/cache/plantvillage/16720_seg.jpg
16721,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:70e522da-fc11-4fd0-b82d-c177b593b299___RS_L.Scorch 0144,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/70e522da-fc11-4fd0-b82d-c177b593b299___RS_L.Scorch 0144.JPG,/workspace/plant-disease/data/cache/plantvillage/16721.jpg,/workspace/plant-disease/data/cache/plantvillage/16721_seg.jpg
16722,plantvillage,val,Strawberry___Leaf_scorch,26,pv:single:32abf673-2dc9-45f2-984a-c1e920a274f9___RS_L.Scorch 9968,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/32abf673-2dc9-45f2-984a-c1e920a274f9___RS_L.Scorch 9968.JPG,/workspace/plant-disease/data/cache/plantvillage/16722.jpg,/workspace/plant-disease/data/cache/plantvillage/16722_seg.jpg
16723,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:f912228b-7bc5-4914-a414-6f4c81aadaca___RS_L.Scorch 0172,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/f912228b-7bc5-4914-a414-6f4c81aadaca___RS_L.Scorch 0172.JPG,/workspace/plant-disease/data/cache/plantvillage/16723.jpg,/workspace/plant-disease/data/cache/plantvillage/16723_seg.jpg
16724,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:fac15e1c-0f8e-4467-8bdb-9494e8bb431e___RS_L.Scorch 9915,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/fac15e1c-0f8e-4467-8bdb-9494e8bb431e___RS_L.Scorch 9915.JPG,/workspace/plant-disease/data/cache/plantvillage/16724.jpg,/workspace/plant-disease/data/cache/plantvillage/16724_seg.jpg
16725,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:82651f35-7b0e-4d7e-b277-055d2311332a___RS_L.Scorch 0091,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/82651f35-7b0e-4d7e-b277-055d2311332a___RS_L.Scorch 0091.JPG,/workspace/plant-disease/data/cache/plantvillage/16725.jpg,/workspace/plant-disease/data/cache/plantvillage/16725_seg.jpg
16726,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:1f77b357-fb4d-4454-95a1-0b351ba4b3f2___RS_L.Scorch 0123,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/1f77b357-fb4d-4454-95a1-0b351ba4b3f2___RS_L.Scorch 0123.JPG,/workspace/plant-disease/data/cache/plantvillage/16726.jpg,/workspace/plant-disease/data/cache/plantvillage/16726_seg.jpg
16727,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:6710e7b8-6dee-4b08-a924-280658020d41___RS_L.Scorch 0028,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/6710e7b8-6dee-4b08-a924-280658020d41___RS_L.Scorch 0028.JPG,/workspace/plant-disease/data/cache/plantvillage/16727.jpg,/workspace/plant-disease/data/cache/plantvillage/16727_seg.jpg
16728,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:19f6a0ac-b426-4297-a021-d4847c35e1eb___RS_L.Scorch 0007,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/19f6a0ac-b426-4297-a021-d4847c35e1eb___RS_L.Scorch 0007.JPG,/workspace/plant-disease/data/cache/plantvillage/16728.jpg,/workspace/plant-disease/data/cache/plantvillage/16728_seg.jpg
16729,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:9a32a6bd-4745-4926-b3b4-bcf244cb155e___RS_L.Scorch 0094,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/9a32a6bd-4745-4926-b3b4-bcf244cb155e___RS_L.Scorch 0094.JPG,/workspace/plant-disease/data/cache/plantvillage/16729.jpg,/workspace/plant-disease/data/cache/plantvillage/16729_seg.jpg
16730,plantvillage,val,Strawberry___Leaf_scorch,26,pv:single:1dd884ae-812c-4330-b1c2-c12385e326d6___RS_L.Scorch 0110,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/1dd884ae-812c-4330-b1c2-c12385e326d6___RS_L.Scorch 0110.JPG,/workspace/plant-disease/data/cache/plantvillage/16730.jpg,/workspace/plant-disease/data/cache/plantvillage/16730_seg.jpg
16731,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:a1e269d3-9f90-4395-86fe-422c9c8e612e___RS_L.Scorch 9974,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/a1e269d3-9f90-4395-86fe-422c9c8e612e___RS_L.Scorch 9974.JPG,/workspace/plant-disease/data/cache/plantvillage/16731.jpg,/workspace/plant-disease/data/cache/plantvillage/16731_seg.jpg
16732,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:c3da5694-ff77-42fe-9ce5-059318a22214___RS_L.Scorch 9976,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/c3da5694-ff77-42fe-9ce5-059318a22214___RS_L.Scorch 9976.JPG,/workspace/plant-disease/data/cache/plantvillage/16732.jpg,/workspace/plant-disease/data/cache/plantvillage/16732_seg.jpg
16733,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:e4a821c6-7c21-4876-b484-a25738e92c7e___RS_L.Scorch 9942,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/e4a821c6-7c21-4876-b484-a25738e92c7e___RS_L.Scorch 9942.JPG,/workspace/plant-disease/data/cache/plantvillage/16733.jpg,/workspace/plant-disease/data/cache/plantvillage/16733_seg.jpg
16734,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:5d1b08e5-92d8-4d4d-9a1b-ba8b92fc1d9a___RS_L.Scorch 0826,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/5d1b08e5-92d8-4d4d-9a1b-ba8b92fc1d9a___RS_L.Scorch 0826.JPG,/workspace/plant-disease/data/cache/plantvillage/16734.jpg,/workspace/plant-disease/data/cache/plantvillage/16734_seg.jpg
16735,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:91795b04-c65c-4a0e-99d0-793b797ed3c4___RS_L.Scorch 9971,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/91795b04-c65c-4a0e-99d0-793b797ed3c4___RS_L.Scorch 9971.JPG,/workspace/plant-disease/data/cache/plantvillage/16735.jpg,/workspace/plant-disease/data/cache/plantvillage/16735_seg.jpg
16736,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:4f08c5e9-c17c-4668-876c-4fd8fa271984___RS_L.Scorch 0042,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/4f08c5e9-c17c-4668-876c-4fd8fa271984___RS_L.Scorch 0042.JPG,/workspace/plant-disease/data/cache/plantvillage/16736.jpg,/workspace/plant-disease/data/cache/plantvillage/16736_seg.jpg
16737,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:2a53bc48-fe00-441b-b8bb-45d632bc859a___RS_L.Scorch 0127,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/2a53bc48-fe00-441b-b8bb-45d632bc859a___RS_L.Scorch 0127.JPG,/workspace/plant-disease/data/cache/plantvillage/16737.jpg,/workspace/plant-disease/data/cache/plantvillage/16737_seg.jpg
16738,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:c91262ad-e350-4e63-9073-2c0816b38213___RS_L.Scorch 0134,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/c91262ad-e350-4e63-9073-2c0816b38213___RS_L.Scorch 0134.JPG,/workspace/plant-disease/data/cache/plantvillage/16738.jpg,/workspace/plant-disease/data/cache/plantvillage/16738_seg.jpg
16739,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:c1e1fa8d-3c89-460e-ac83-8ce693d742f4___RS_L.Scorch 0133,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/c1e1fa8d-3c89-460e-ac83-8ce693d742f4___RS_L.Scorch 0133.JPG,/workspace/plant-disease/data/cache/plantvillage/16739.jpg,/workspace/plant-disease/data/cache/plantvillage/16739_seg.jpg
16740,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:83178057-79d0-46ab-ad87-858829d76aa2___RS_L.Scorch 0006,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/83178057-79d0-46ab-ad87-858829d76aa2___RS_L.Scorch 0006.JPG,/workspace/plant-disease/data/cache/plantvillage/16740.jpg,/workspace/plant-disease/data/cache/plantvillage/16740_seg.jpg
16741,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:c944933f-ef35-443a-b9fc-a53538ebdc3e___RS_L.Scorch 9903,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/c944933f-ef35-443a-b9fc-a53538ebdc3e___RS_L.Scorch 9903.JPG,/workspace/plant-disease/data/cache/plantvillage/16741.jpg,/workspace/plant-disease/data/cache/plantvillage/16741_seg.jpg
16742,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:40dcf267-50ab-48d8-a6e2-524f708db21e___RS_L.Scorch 0155,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/40dcf267-50ab-48d8-a6e2-524f708db21e___RS_L.Scorch 0155.JPG,/workspace/plant-disease/data/cache/plantvillage/16742.jpg,/workspace/plant-disease/data/cache/plantvillage/16742_seg.jpg
16743,plantvillage,train,Strawberry___Leaf_scorch,26,pv:single:c1f18830-3536-4082-87ce-1296af942a28___RS_L.Scorch 9920,/workspace/plant-disease/raw/pv/raw/color/Strawberry___Leaf_scorch/c1f18830-3536-4082-87ce-1296af942a28___RS_L.Scorch 9920.JPG,/workspace/plant-disease/data/cache/plantvillage/16743.jpg,/workspace/plant-disease/data/cache/plantvillage/16743_seg.jpg
